Year,Month,Highest,MHHW,MHW,MSL,MTL,MLW,MLLW,DTL,GT,MN,DHQ,DLQ,HWI,LWI,Lowest,Inferred,Datum,nwlon_station_id
1927,2,6.401,5.882999999999999,5.648,4.471,4.49,3.3310000000000004,2.417,4.15,3.466,2.316,0.235,0.914,0.41,6.61,1.707,0,STND,9447130
1927,3,6.066,5.621,5.416,4.255,4.252,3.091,2.326,3.974,3.295,2.326,0.204,0.765,0.35,6.66,1.676,0,STND,9447130
1927,4,6.096,5.666,5.41,4.246,4.234,3.054,2.417,4.042,3.249,2.356,0.256,0.637,0.33,6.64,1.89,0,STND,9447130
1927,5,6.005,5.727,5.416,4.218,4.215,3.018,2.155,3.941,3.572,2.399,0.311,0.863,0.4,6.67,1.158,0,STND,9447130
1927,6,6.005,5.773,5.444,4.267,4.2639999999999985,3.088,2.115,3.944,3.658,2.356,0.329,0.972,0.46,6.67,1.189,0,STND,9447130
1927,7,5.944,5.697,5.407,4.225,4.24,3.075,2.048,3.873,3.649,2.332,0.29,1.027,0.38,6.56,1.433,0,STND,9447130
1927,8,6.005,5.66,5.428,4.258,4.2639999999999985,3.103,2.295,3.978,3.365,2.326,0.232,0.8079999999999999,0.42,6.56,1.463,0,STND,9447130
1927,9,5.974,5.581,5.435,4.276,4.279,3.124,2.457,4.019,3.124,2.31,0.146,0.6679999999999999,0.36,6.57,1.798,0,STND,9447130
1927,10,6.035,5.691,5.471,4.328,4.328,3.185,2.408,4.05,3.283,2.286,0.219,0.777,0.28,6.62,1.707,0,STND,9447130
1927,11,6.187,5.919,5.569,4.407,4.41,3.252,2.32,4.12,3.599,2.316,0.35100000000000003,0.933,0.37,6.69,1.219,0,STND,9447130
1927,12,6.279,5.886,5.492000000000001,4.31,4.325,3.161,2.143,4.0139999999999985,3.743,2.332,0.393,1.018,0.46,6.66,1.311,0,STND,9447130
1928,1,6.157,5.898,5.5779999999999985,4.374,4.401,3.222,2.152,4.025,3.746,2.356,0.32,1.07,0.59,6.7,1.25,0,STND,9447130
1928,2,6.066,5.675,5.468,4.295,4.31,3.152,2.1790000000000003,3.927,3.4960000000000004,2.316,0.207,0.972,0.52,6.71,1.676,0,STND,9447130
1928,3,6.247999999999998,5.724,5.505,4.359,4.365,3.225,2.402,4.063,3.322,2.28,0.219,0.823,0.54,6.8,1.92,0,STND,9447130
1928,4,6.066,5.767,5.4860000000000015,4.337,4.334,3.185,2.463,4.115,3.304,2.301,0.28,0.722,0.43,6.75,1.554,0,STND,9447130
1928,5,5.974,5.688,5.38,4.237,4.237,3.097,2.246,3.967,3.442,2.283,0.308,0.85,0.54,6.82,1.158,0,STND,9447130
1928,6,6.005,5.7360000000000015,5.395,4.249,4.258,3.1210000000000004,2.094,3.915,3.642,2.28,0.341,1.027,0.48,6.7,1.006,0,STND,9447130
1928,7,5.852,5.718,5.425,4.246,4.267,3.112,2.07,3.894,3.648,2.313,0.293,1.042,0.46,6.72,1.128,0,STND,9447130
1928,8,5.9129999999999985,5.651,5.444,4.2639999999999985,4.273,3.103,2.131,3.891,3.52,2.341,0.207,0.972,0.38,6.62,1.433,0,STND,9447130
1928,9,5.882999999999999,5.569,5.4129999999999985,4.225,4.221,3.03,2.347,3.958,3.222,2.384,0.155,0.6829999999999999,0.29,6.63,1.859,0,STND,9447130
1928,10,6.066,5.651,5.407,4.24,4.24,3.072,2.283,3.967,3.3680000000000003,2.335,0.244,0.789,0.3,6.48,1.707,0,STND,9447130
1928,11,6.218,5.834,5.517,4.316,4.337,3.161,2.182,4.008,3.652,2.356,0.317,0.978,0.27,6.65,1.158,0,STND,9447130
1928,12,6.4620000000000015,5.9220000000000015,5.5379999999999985,4.343,4.377,3.216,2.027,3.974,3.895,2.323,0.384,1.189,0.32,6.79,1.067,0,STND,9447130
1929,1,6.247999999999998,5.755,5.425,4.24,4.258,3.088,2.024,3.889,3.731,2.338,0.329,1.064,0.43,6.6,1.158,0,STND,9447130
1929,2,5.852,5.575,5.346,4.167,4.182,3.018,2.06,3.817,3.515,2.329,0.229,0.957,0.49,6.7,1.402,0,STND,9447130
1929,3,5.9129999999999985,5.529,5.343,4.203,4.209,3.075,2.289,3.909,3.24,2.268,0.18600000000000005,0.7859999999999999,0.35,6.67,1.89,0,STND,9447130
1929,4,5.974,5.6629999999999985,5.3889999999999985,4.258,4.267,3.142,2.344,4.003,3.319,2.246,0.274,0.799,0.36,6.76,1.768,0,STND,9447130
1929,5,5.9129999999999985,5.688,5.319,4.188,4.191,3.0660000000000003,2.161,3.925,3.527,2.252,0.369,0.905,0.36,6.77,1.128,0,STND,9447130
1929,6,6.096,5.846,5.474,4.319,4.331,3.1910000000000003,2.207,4.027,3.639,2.283,0.3720000000000001,0.985,0.4,6.69,1.036,0,STND,9447130
1929,7,6.005,5.749,5.428,4.261,4.279,3.133,2.106,3.927,3.643,2.295,0.32,1.027,0.42,6.64,0.914,0,STND,9447130
1929,8,5.9129999999999985,5.648,5.428,4.2639999999999985,4.279,3.133,2.149,3.898,3.499,2.295,0.219,0.985,0.4,6.6,1.219,0,STND,9447130
1929,9,5.882999999999999,5.596,5.419,4.231,4.237,3.057,2.262,3.929,3.334,2.362,0.177,0.7959999999999999,0.3,6.65,1.615,0,STND,9447130
1929,10,5.882999999999999,5.749,5.432,4.255,4.246,3.06,2.323,4.0360000000000005,3.426,2.371,0.317,0.738,0.3,6.39,1.646,0,STND,9447130
1929,11,5.791,5.602,5.3,4.118,4.13,2.96,1.981,3.792,3.621,2.341,0.302,0.978,0.29,6.52,0.975,0,STND,9447130
1929,12,6.066,5.84,5.4860000000000015,4.301,4.325,3.164,2.012,3.926,3.828,2.323,0.354,1.152,0.42,6.56,0.914,0,STND,9447130
1930,1,6.096,5.7639999999999985,5.441,4.261,4.289,3.136,1.954,3.859,3.81,2.3040000000000003,0.32299999999999995,1.183,0.47,6.6,0.945,0,STND,9447130
1930,2,6.218,5.84,5.563,4.395,4.407,3.249,2.292,4.066,3.548,2.313,0.277,0.957,0.39,6.65,1.219,0,STND,9447130
1930,3,5.9129999999999985,5.627000000000002,5.4129999999999985,4.273,4.273,3.133,2.396,4.011,3.2310000000000003,2.28,0.213,0.738,0.35,6.67,1.646,0,STND,9447130
1930,4,6.005,5.721,5.459,4.325,4.316,3.17,2.38,4.05,3.341,2.289,0.262,0.789,0.34,6.71,1.707,0,STND,9447130
1930,5,6.066,5.745,5.374,4.243,4.237,3.097,2.085,3.915,3.66,2.277,0.3720000000000001,1.012,0.34,6.66,1.311,0,STND,9447130
1930,6,5.974,5.794,5.438,4.246,4.273,3.112,2.027,3.911,3.767,2.326,0.35700000000000004,1.085,0.33,6.56,1.036,0,STND,9447130
1930,7,6.035,5.782,5.444,4.237,4.267,3.094,2.091,3.937,3.691,2.35,0.338,1.003,0.34,6.54,1.067,0,STND,9447130
1930,8,6.066,5.709,5.465,4.298,4.322,3.179,2.24,3.974,3.469,2.286,0.244,0.939,0.4,6.59,1.463,0,STND,9447130
1930,9,6.096,5.648,5.459,4.3039999999999985,4.316,3.17,2.329,3.989,3.319,2.289,0.189,0.841,0.37,6.73,1.829,0,STND,9447130
1930,10,5.974,5.688,5.441,4.295,4.301,3.158,2.335,4.011,3.353,2.283,0.247,0.823,0.36,6.86,1.768,0,STND,9447130
1930,11,6.34,5.8,5.4529999999999985,4.31,4.31,3.164,2.207,4.003,3.593,2.289,0.34700000000000003,0.957,0.32,6.79,1.189,0,STND,9447130
1930,12,6.247999999999998,5.852,5.477,4.325,4.328,3.182,2.036,3.944,3.816,2.295,0.375,1.146,0.38,6.79,1.25,0,STND,9447130
1931,1,6.247999999999998,5.925,5.63,4.42,4.465,3.301,2.079,4.002,3.846,2.329,0.29600000000000004,1.222,0.59,6.71,1.433,0,STND,9447130
1931,2,6.218,5.752000000000002,5.544,4.371,4.398,3.252,2.268,4.01,3.484,2.292,0.207,0.985,0.38,6.62,1.189,0,STND,9447130
1931,3,5.9129999999999985,5.642,5.419,4.258,4.279,3.139,2.283,3.963,3.359,2.28,0.223,0.856,0.5,6.74,1.463,0,STND,9447130
1931,4,6.035,5.681,5.404,4.255,4.273,3.142,2.399,4.04,3.282,2.262,0.277,0.7440000000000001,0.33,6.96,1.737,0,STND,9447130
1931,5,5.944,5.742000000000001,5.425,4.252,4.2639999999999985,3.103,2.1180000000000003,3.93,3.624,2.323,0.317,0.985,0.39,6.8,1.341,0,STND,9447130
1931,6,5.974,5.7970000000000015,5.4529999999999985,4.289,4.316,3.182,2.076,3.936,3.721,2.271,0.344,1.106,0.41,6.77,1.28,0,STND,9447130
1931,7,6.035,5.7120000000000015,5.41,4.234,4.255,3.1,2.036,3.874,3.676,2.31,0.302,1.064,0.29,6.65,1.28,0,STND,9447130
1931,8,6.005,5.651,5.401,4.231,4.258,3.115,2.234,3.942,3.417,2.286,0.25,0.8809999999999999,0.32,6.68,1.433,0,STND,9447130
1931,9,6.005,5.59,5.407,4.258,4.273,3.136,2.347,3.968,3.2430000000000003,2.271,0.183,0.789,0.29,6.74,1.798,0,STND,9447130
1931,10,6.005,5.6389999999999985,5.4129999999999985,4.27,4.282,3.152,2.259,3.949,3.38,2.262,0.226,0.893,0.25,6.78,1.524,0,STND,9447130
1931,11,6.126,5.767,5.438,4.276,4.295,3.152,2.085,3.926,3.682,2.286,0.329,1.067,0.33,6.73,1.189,0,STND,9447130
1931,12,6.37,6.007999999999999,5.636,4.462,4.487,3.335,2.192,4.1,3.816,2.301,0.3720000000000001,1.143,0.38,6.7,1.28,0,STND,9447130
1932,1,6.309,5.858,5.5379999999999985,4.334,4.374,3.21,2.079,3.968,3.779,2.329,0.32,1.131,0.42,6.66,1.128,0,STND,9447130
1932,2,6.247999999999998,5.749,5.52,4.34,4.371,3.222,2.21,3.979,3.539,2.298,0.229,1.012,0.3,6.8,1.646,0,STND,9447130
1932,3,6.187,5.706,5.465,4.313,4.343,3.219,2.35,4.0280000000000005,3.3560000000000003,2.246,0.241,0.8690000000000001,0.37,6.81,1.676,0,STND,9447130
1932,4,6.218,5.806,5.523,4.395,4.398,3.274,2.4930000000000003,4.149,3.313,2.249,0.28300000000000003,0.78,0.39,6.8,1.463,0,STND,9447130
1932,5,6.096,5.7639999999999985,5.435,4.298,4.307,3.182,2.262,4.013,3.502,2.252,0.329,0.92,0.36,6.79,1.219,0,STND,9447130
1932,6,5.944,5.724,5.38,4.231,4.252,3.127,2.048,3.886,3.676,2.252,0.344,1.079,0.37,6.76,1.036,0,STND,9447130
1932,7,6.035,5.7120000000000015,5.4220000000000015,4.261,4.298,3.173,2.088,3.9,3.624,2.249,0.29,1.085,0.42,6.72,1.28,0,STND,9447130
1932,8,6.066,5.6389999999999985,5.438,4.267,4.289,3.139,2.213,3.926,3.426,2.298,0.201,0.927,0.27,6.7,1.554,0,STND,9447130
1932,9,5.9129999999999985,5.55,5.382999999999999,4.212,4.221,3.057,2.332,3.941,3.218,2.326,0.168,0.725,0.22,6.67,1.951,0,STND,9447130
1932,10,5.944,5.678,5.441,4.2639999999999985,4.279,3.1180000000000003,2.24,3.959,3.438,2.323,0.238,0.878,0.24,6.71,1.25,0,STND,9447130
1932,11,6.34,5.87,5.55,4.371,4.398,3.2430000000000003,2.137,4.003,3.733,2.307,0.32,1.106,0.3,6.72,1.25,0,STND,9447130
1932,12,6.553,5.941,5.56,4.368,4.398,3.237,2.018,3.979,3.923,2.323,0.381,1.219,0.33,6.71,0.975,0,STND,9447130
1933,1,6.309,5.941,5.596,4.432,4.453,3.313,2.228,4.084,3.713,2.283,0.344,1.085,0.37,6.74,1.463,0,STND,9447130
1933,2,6.066,5.681,5.4529999999999985,4.282,4.313,3.173,2.213,3.947,3.468,2.28,0.229,0.96,0.38,6.76,1.646,0,STND,9447130
1933,3,6.157,5.685,5.511,4.377,4.398,3.283,2.472,4.079,3.213,2.228,0.174,0.8109999999999999,0.35,6.76,2.042,0,STND,9447130
1933,4,5.852,5.599,5.34,4.203,4.221,3.1,2.234,3.917,3.365,2.24,0.259,0.866,0.34,6.74,1.311,0,STND,9447130
1933,5,6.005,5.752000000000002,5.419,4.301,4.319,3.216,2.249,4.0,3.503,2.204,0.332,0.966,0.45,6.76,1.067,0,STND,9447130
1933,6,6.066,5.7970000000000015,5.441,4.279,4.301,3.164,2.167,3.982,3.63,2.277,0.35700000000000004,0.997,0.41,6.7,1.097,0,STND,9447130
1933,7,5.974,5.715,5.416,4.243,4.27,3.124,2.103,3.909,3.612,2.292,0.299,1.021,0.34,6.62,1.036,0,STND,9447130
1933,8,5.9129999999999985,5.602,5.425,4.243,4.273,3.1210000000000004,2.164,3.883,3.438,2.3040000000000003,0.177,0.957,0.39,6.6,1.341,0,STND,9447130
1933,9,6.218,5.66,5.474,4.31,4.322,3.17,2.365,4.013,3.295,2.3040000000000003,0.18600000000000005,0.805,0.26,6.69,1.646,0,STND,9447130
1933,10,6.157,5.624,5.386,4.218,4.221,3.057,2.283,3.954,3.341,2.329,0.238,0.774,0.28,6.64,1.372,0,STND,9447130
1933,11,6.035,5.697,5.386,4.225,4.24,3.094,2.03,3.864,3.667,2.292,0.311,1.064,0.32,6.66,1.036,0,STND,9447130
1933,12,6.675,6.093,5.745,4.569,4.612,3.478,2.249,4.171,3.844,2.268,0.34700000000000003,1.228,0.44,6.68,1.189,0,STND,9447130
1934,1,6.34,5.916,5.599,4.438,4.471,3.344,2.198,4.057,3.718,2.256,0.317,1.146,0.44,6.69,1.219,0,STND,9447130
1934,2,6.066,5.779,5.529,4.3889999999999985,4.41,3.295,2.362,4.0710000000000015,3.417,2.234,0.25,0.933,0.41,6.73,1.433,0,STND,9447130
1934,3,5.944,5.675,5.471,4.34,4.349,3.2310000000000003,2.502,4.088,3.173,2.24,0.204,0.728,0.46,6.76,2.042,0,STND,9447130
1934,4,5.9129999999999985,5.642,5.401,4.267,4.276,3.152,2.329,3.986,3.313,2.249,0.241,0.823,0.39,6.73,1.707,0,STND,9447130
1934,5,6.035,5.779,5.483,4.316,4.325,3.164,2.164,3.971,3.615,2.32,0.29600000000000004,1.0,0.42,6.69,1.219,0,STND,9447130
1934,6,6.035,5.73,5.419,4.237,4.258,3.1,2.027,3.879,3.703,2.32,0.311,1.073,0.28,6.57,1.067,0,STND,9447130
1934,7,6.005,5.739,5.432,4.24,4.258,3.088,2.128,3.933,3.611,2.344,0.308,0.96,0.26,6.6,1.158,0,STND,9447130
1934,8,6.035,5.605,5.401,4.228,4.252,3.103,2.225,3.915,3.38,2.298,0.204,0.878,0.27,6.58,1.524,0,STND,9447130
1934,9,6.035,5.544,5.3889999999999985,4.234,4.246,3.1060000000000003,2.271,3.908,3.273,2.283,0.155,0.835,0.32,6.64,1.951,0,STND,9447130
1934,10,6.066,5.657,5.428,4.295,4.298,3.167,2.338,3.998,3.319,2.262,0.229,0.8290000000000001,0.28,6.74,1.707,0,STND,9447130
1934,11,6.218,5.944,5.6110000000000015,4.471,4.481,3.35,2.393,4.168,3.551,2.262,0.332,0.957,0.33,6.73,1.524,0,STND,9447130
1934,12,6.309,5.877000000000002,5.529,4.371,4.395,3.261,2.149,4.013,3.728,2.268,0.34700000000000003,1.113,0.35,6.64,1.158,0,STND,9447130
1935,1,6.309,5.9529999999999985,5.675,4.499,4.532,3.392,2.271,4.112,3.682,2.283,0.277,1.122,0.33,6.62,1.463,0,STND,9447130
1935,2,6.247999999999998,5.791,5.575,4.395,4.423,3.2710000000000004,2.356,4.074,3.435,2.3040000000000003,0.21600000000000005,0.914,0.32,6.59,1.402,0,STND,9447130
1935,3,6.34,5.794,5.563,4.407,4.42,3.277,2.512,4.1530000000000005,3.282,2.286,0.232,0.765,0.43,6.72,1.951,0,STND,9447130
1935,4,6.096,5.6720000000000015,5.441,4.276,4.279,3.1180000000000003,2.393,4.032,3.279,2.323,0.232,0.725,0.33,6.65,1.707,0,STND,9447130
1935,5,5.944,5.675,5.382999999999999,4.194,4.209,3.033,2.06,3.867,3.615,2.35,0.293,0.972,0.35,6.75,1.341,0,STND,9447130
1935,6,5.944,5.721,5.404,4.228,4.252,3.103,2.0540000000000003,3.888,3.667,2.301,0.317,1.0490000000000002,0.52,6.83,1.28,0,STND,9447130
1935,7,6.126,5.749,5.468,4.276,4.289,3.109,2.124,3.936,3.625,2.359,0.28,0.985,0.36,6.59,1.28,0,STND,9447130
1935,8,6.096,5.648,5.438,4.255,4.27,3.1060000000000003,2.316,3.982,3.332,2.332,0.21,0.789,0.37,6.62,1.554,0,STND,9447130
1935,9,6.279,5.602,5.441,4.267,4.282,3.1210000000000004,2.441,4.021,3.161,2.32,0.162,0.68,0.34,6.69,1.951,0,STND,9447130
1935,10,6.187,5.6110000000000015,5.41,4.261,4.258,3.109,2.265,3.938,3.346,2.301,0.201,0.8440000000000001,0.25,6.6,1.707,0,STND,9447130
1935,11,6.005,5.7029999999999985,5.398,4.225,4.228,3.057,2.027,3.865,3.676,2.341,0.305,1.03,0.28,6.61,1.28,0,STND,9447130
1935,12,6.4620000000000015,5.956,5.608,4.404,4.42,3.2310000000000003,2.137,4.046,3.819,2.377,0.34700000000000003,1.094,0.44,6.58,1.402,0,STND,9447130
1936,1,6.431,5.938,5.645,4.432,4.465,3.286,2.262,4.1,3.676,2.359,0.293,1.024,0.42,6.54,1.433,0,STND,9447130
1936,2,6.279,5.77,5.572,4.392,4.417,3.258,2.374,4.072,3.3960000000000004,2.313,0.198,0.884,0.36,6.55,1.89,0,STND,9447130
1936,3,6.035,5.584,5.382999999999999,4.249,4.252,3.124,2.38,3.982,3.204,2.259,0.201,0.7440000000000001,0.29,6.6,1.676,0,STND,9447130
1936,4,6.005,5.602,5.352,4.203,4.2,3.048,2.32,3.961,3.282,2.3040000000000003,0.25,0.728,0.34,6.71,1.372,0,STND,9447130
1936,5,5.944,5.742000000000001,5.438,4.301,4.3039999999999985,3.167,2.301,4.021,3.4410000000000003,2.271,0.305,0.866,0.45,6.72,1.128,0,STND,9447130
1936,6,6.066,5.819,5.507999999999999,4.343,4.362,3.216,2.231,4.025,3.588,2.292,0.311,0.985,0.5,6.69,1.463,0,STND,9447130
1936,7,6.096,5.694,5.428,4.267,4.289,3.149,2.1790000000000003,3.936,3.515,2.28,0.265,0.969,0.42,6.66,1.433,0,STND,9447130
1936,8,5.944,5.624,5.432,4.249,4.258,3.082,2.259,3.941,3.365,2.35,0.192,0.823,0.31,6.63,1.646,0,STND,9447130
1936,9,6.066,5.529,5.392,4.215,4.203,3.014,2.374,3.952,3.155,2.377,0.13699999999999998,0.64,0.24,6.61,1.951,0,STND,9447130
1936,10,6.035,5.6110000000000015,5.407,4.209,4.194,2.9810000000000003,2.192,3.901,3.419,2.426,0.204,0.789,0.23,6.62,1.28,0,STND,9447130
1936,11,5.944,5.675,5.386,4.188,4.203,3.0210000000000004,2.006,3.841,3.669,2.365,0.29,1.015,0.39,6.64,0.945,0,STND,9447130
1936,12,6.187,5.892,5.5470000000000015,4.337,4.346,3.1460000000000004,2.018,3.955,3.874,2.402,0.344,1.128,0.32,6.62,1.067,0,STND,9447130
1937,1,6.126,5.718,5.425,4.231,4.24,3.054,2.109,3.913,3.609,2.371,0.293,0.945,0.4,6.55,1.494,0,STND,9447130
1937,2,6.523,5.816,5.599,4.407,4.423,3.2460000000000004,2.432,4.124,3.384,2.353,0.21600000000000005,0.8140000000000001,0.46,6.6,1.859,0,STND,9447130
1937,3,6.066,5.6629999999999985,5.507999999999999,4.343,4.34,3.176,2.499,4.081,3.164,2.332,0.155,0.677,0.36,6.6,1.951,0,STND,9447130
1937,4,6.431,5.7029999999999985,5.474,4.31,4.319,3.164,2.411,4.057,3.292,2.31,0.229,0.753,0.38,6.63,1.829,0,STND,9447130
1937,5,6.005,5.761,5.444,4.27,4.276,3.109,2.225,3.993,3.536,2.335,0.317,0.884,0.39,6.61,1.219,0,STND,9447130
1937,6,6.066,5.8279999999999985,5.4860000000000015,4.31,4.319,3.152,2.24,4.034,3.588,2.335,0.341,0.911,0.33,6.65,1.189,0,STND,9447130
1937,7,5.944,5.752000000000002,5.468,4.2639999999999985,4.279,3.094,2.207,3.979,3.545,2.374,0.28300000000000003,0.887,0.32,6.54,1.189,0,STND,9447130
1937,8,5.882999999999999,5.6110000000000015,5.438,4.237,4.255,3.072,2.246,3.928,3.365,2.365,0.174,0.826,0.36,6.58,1.524,0,STND,9447130
1937,9,5.822,5.553,5.4220000000000015,4.231,4.231,3.036,2.365,3.959,3.188,2.387,0.131,0.6709999999999999,0.25,6.57,1.768,0,STND,9447130
1937,10,5.974,5.706,5.4860000000000015,4.295,4.285,3.088,2.42,4.063,3.286,2.399,0.219,0.6679999999999999,0.38,6.63,1.554,0,STND,9447130
1937,11,6.4620000000000015,5.925,5.617000000000001,4.441,4.444,3.267,2.323,4.124,3.602,2.35,0.308,0.945,0.33,6.61,1.372,0,STND,9447130
1937,12,6.34,5.947,5.6110000000000015,4.426,4.441,3.2710000000000004,2.201,4.074,3.746,2.341,0.335,1.07,0.41,6.64,1.036,0,STND,9447130
1938,1,6.34,5.8610000000000015,5.575,4.401,4.414,3.255,2.249,4.055,3.612,2.32,0.287,1.006,0.46,6.65,1.402,0,STND,9447130
1938,2,6.309,5.892,5.675,4.5139999999999985,4.517,3.362,2.576,4.234,3.3160000000000003,2.313,0.21600000000000005,0.7859999999999999,0.4,6.64,1.981,0,STND,9447130
1938,3,6.4620000000000015,5.8,5.608,4.453,4.444,3.283,2.719,4.26,3.0810000000000004,2.326,0.192,0.564,0.32,6.68,2.256,0,STND,9447130
1938,4,5.791,5.66,5.447,4.279,4.279,3.115,2.42,4.04,3.24,2.332,0.213,0.695,0.25,6.65,1.707,0,STND,9447130
1938,5,5.882999999999999,5.7,5.428,4.225,4.212,2.999,2.131,3.916,3.569,2.4290000000000003,0.271,0.8690000000000001,0.31,6.59,1.158,0,STND,9447130
1938,6,5.974,5.749,5.432,4.225,4.225,3.0210000000000004,2.073,3.911,3.676,2.411,0.317,0.948,0.34,6.61,1.097,0,STND,9447130
1938,7,6.096,5.773,5.48,4.261,4.267,3.051,2.207,3.99,3.5660000000000003,2.4290000000000003,0.293,0.8440000000000001,0.3,6.54,1.372,0,STND,9447130
1938,8,5.9129999999999985,5.614,5.407,4.221,4.218,3.027,2.313,3.963,3.301,2.38,0.207,0.713,0.29,6.57,1.707,0,STND,9447130
1938,9,5.944,5.5379999999999985,5.407,4.243,4.237,3.069,2.411,3.974,3.127,2.338,0.131,0.6579999999999999,0.3,6.63,2.134,0,STND,9447130
1938,10,5.852,5.645,5.419,4.285,4.273,3.127,2.426,4.0360000000000005,3.219,2.292,0.226,0.701,0.36,6.74,1.89,0,STND,9447130
1938,11,6.035,5.7,5.386,4.237,4.225,3.0660000000000003,2.213,3.957,3.487,2.32,0.314,0.853,0.43,6.75,1.433,0,STND,9447130
1938,12,6.035,5.813,5.48,4.301,4.307,3.133,2.188,4.0,3.625,2.347,0.332,0.945,0.44,6.63,1.25,0,STND,9447130
1939,1,6.247999999999998,5.825,5.563,4.377,4.383,3.2030000000000003,2.216,4.021,3.609,2.359,0.262,0.988,0.52,6.65,1.341,0,STND,9447130
1939,2,6.309,5.651,5.4529999999999985,4.252,4.249,3.045,2.274,3.962,3.377,2.408,0.198,0.7709999999999999,0.43,6.6,1.585,0,STND,9447130
1939,3,5.974,5.5470000000000015,5.3889999999999985,4.225,4.212,3.036,2.39,3.968,3.157,2.353,0.158,0.6459999999999999,0.37,6.68,1.829,0,STND,9447130
1939,4,5.9129999999999985,5.584,5.358,4.191,4.173,2.99,2.396,3.99,3.188,2.3680000000000003,0.226,0.594,0.34,6.69,1.798,0,STND,9447130
1939,5,5.9129999999999985,5.718,5.441,4.258,4.246,3.054,2.246,3.982,3.472,2.387,0.277,0.8079999999999999,0.39,6.71,1.646,0,STND,9447130
1939,6,5.974,5.718,5.419,4.24,4.24,3.057,2.146,3.932,3.572,2.362,0.299,0.911,0.42,6.69,1.372,0,STND,9447130
1939,7,5.974,5.691,5.428,4.24,4.234,3.039,2.1790000000000003,3.935,3.512,2.39,0.262,0.86,0.49,6.65,1.341,0,STND,9447130
1939,8,5.974,5.657,5.4529999999999985,4.273,4.2639999999999985,3.072,2.393,4.025,3.264,2.38,0.204,0.68,0.43,6.6,1.615,0,STND,9447130
1939,9,5.944,5.575,5.444,4.273,4.258,3.072,2.53,4.053,3.045,2.371,0.131,0.5429999999999999,0.29,6.67,2.103,0,STND,9447130
1939,10,5.882999999999999,5.605,5.428,4.267,4.246,3.06,2.387,3.996,3.218,2.3680000000000003,0.177,0.674,0.47,6.65,1.829,0,STND,9447130
1939,11,6.126,5.803,5.52,4.331,4.328,3.139,2.252,4.027,3.551,2.38,0.28300000000000003,0.887,0.26,6.66,1.646,0,STND,9447130
1939,12,6.492000000000001,6.041,5.688,4.484,4.471,3.258,2.271,4.1560000000000015,3.77,2.4290000000000003,0.354,0.988,0.43,6.6,1.463,0,STND,9447130
1940,1,6.401,5.965,5.666,4.453,4.459,3.255,2.39,4.178,3.575,2.411,0.299,0.866,0.51,6.55,1.585,0,STND,9447130
1940,2,6.401,5.904,5.715,4.508,4.517,3.3160000000000003,2.557,4.231,3.347,2.399,0.189,0.759,0.52,6.68,1.92,0,STND,9447130
1940,3,6.247999999999998,5.718,5.584,4.414,4.407,3.2310000000000003,2.603,4.16,3.115,2.353,0.134,0.628,0.48,6.71,2.256,0,STND,9447130
1940,4,5.974,5.6629999999999985,5.438,4.279,4.2639999999999985,3.091,2.487,4.075,3.176,2.347,0.226,0.604,0.52,6.76,1.676,0,STND,9447130
1940,5,5.944,5.742000000000001,5.441,4.295,4.279,3.1210000000000004,2.414,4.078,3.3280000000000003,2.32,0.302,0.7070000000000001,0.62,6.8,1.494,0,STND,9447130
1940,6,5.9129999999999985,5.7,5.401,4.231,4.221,3.042,2.195,3.947,3.505,2.359,0.299,0.847,0.61,6.71,1.433,0,STND,9447130
1940,7,6.035,5.7,5.4529999999999985,4.267,4.279,3.109,2.256,3.978,3.444,2.344,0.247,0.853,0.62,6.75,1.494,0,STND,9447130
1940,8,6.035,5.627000000000002,5.45,4.246,4.249,3.045,2.326,3.976,3.301,2.405,0.177,0.7190000000000001,0.48,6.65,1.554,0,STND,9447130
1940,9,6.035,5.642,5.517,4.331,4.307,3.097,2.557,4.099,3.085,2.42,0.125,0.539,0.44,6.67,2.012,0,STND,9447130
1940,10,6.218,5.794,5.59,4.392,4.365,3.139,2.536,4.165,3.258,2.451,0.204,0.604,0.5,6.65,1.798,0,STND,9447130
1940,11,6.247999999999998,5.8279999999999985,5.541,4.356,4.34,3.139,2.28,4.0539999999999985,3.548,2.402,0.287,0.86,0.49,6.69,1.463,0,STND,9447130
1940,12,6.645,6.059,5.733,4.535,4.545,3.3560000000000003,2.353,4.206,3.706,2.377,0.326,1.003,0.53,6.68,1.554,0,STND,9447130
1941,1,6.431,6.005,5.7120000000000015,4.526,4.52,3.3310000000000004,2.423,4.214,3.582,2.38,0.293,0.908,0.56,6.72,1.829,0,STND,9447130
1941,2,6.157,5.88,5.694,4.517,4.526,3.3560000000000003,2.63,4.255,3.25,2.338,0.18600000000000005,0.725,0.54,6.76,2.042,0,STND,9447130
1941,3,6.247999999999998,5.757999999999999,5.614,4.462,4.444,3.274,2.749,4.253,3.009,2.341,0.14300000000000002,0.524,0.52,6.74,2.347,0,STND,9447130
1941,4,6.096,5.7,5.502000000000002,4.346,4.331,3.161,2.542,4.121,3.158,2.341,0.198,0.619,0.52,6.74,1.707,0,STND,9447130
1941,5,6.157,5.806,5.5139999999999985,4.349,4.337,3.164,2.393,4.099,3.4130000000000003,2.35,0.293,0.7709999999999999,0.42,6.68,1.585,0,STND,9447130
