Station ID,Station Name,Value,Variable,Download Timestamp
310024,Moxee.E,46.55°,Latitude,2019-06-24 17:41:52.734841
310024,Moxee.E,1313 feet,Elevation,2019-06-24 17:41:52.734841
310024,Moxee.E,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
310024,Moxee.E,NA99999  mph,Wind,2019-06-24 17:41:52.734841
310024,Moxee.E,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
310024,Moxee.E,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
310024,Moxee.E,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
310024,Moxee.E,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
310024,Moxee.E,99999°F,Dew Point,2019-06-24 17:41:52.734841
310024,Moxee.E,99999°F,Air Temperature,2019-06-24 17:41:52.734841
310143,Moxee.SE,"This station is commonly called Moxee.SE  and is located in Yakima County, Washington.  The coordinates of this station are latitude 46.54°, longitude -120.35°, elevation 1122 ft. and can be viewed on the map.  The weather station was installed on September 06, 1989 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  April 16, 2019.  The nearest stations are Moxee.E which is 2.1 miles away, Konnowac which is 5.1 miles away and Parker which is 6.6 miles away.   If you would like more information about this weather station Moxee.SE, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
310143,Moxee.SE,"September, 06 1989",Installation Date,2019-06-24 17:41:52.734841
310143,Moxee.SE,-120.35°,Longitude,2019-06-24 17:41:52.734841
310143,Moxee.SE,46.54°,Latitude,2019-06-24 17:41:52.734841
310143,Moxee.SE,1122 feet,Elevation,2019-06-24 17:41:52.734841
310143,Moxee.SE,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
310143,Moxee.SE,NA99999  mph,Wind,2019-06-24 17:41:52.734841
310143,Moxee.SE,99999 inches,Air Pressure,2019-06-24 17:41:52.734841
310143,Moxee.SE,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
310143,Moxee.SE,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
310143,Moxee.SE,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
310143,Moxee.SE,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
310143,Moxee.SE,99999°F,Dew Point,2019-06-24 17:41:52.734841
310143,Moxee.SE,99999°F,Air Temperature,2019-06-24 17:41:52.734841
330101,Mt.Vernon,"This station is commonly called Mt.Vernon and the closest city is Mount Vernon, Skagit County, Washington within the 98273 zipcode.  The weather in Mount Vernon is very similar to the observations made by the weather instruments and sensors of this station.  The coordinates of this station are latitude 48.44°, longitude -122.39°, elevation 23 ft. and can be viewed on the map.  The weather station was installed on November 01, 1993 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  May 21, 2019.  The nearest stations are Sakuma which is 4.1 miles away, Fir.Island which is 5.9 miles away and Arlington which is 17.9 miles away.   If you would like more information about this weather station Mt.Vernon, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
330101,Mt.Vernon,"November, 01 1993",Installation Date,2019-06-24 17:41:52.734841
330101,Mt.Vernon,-122.39°,Longitude,2019-06-24 17:41:52.734841
330101,Mt.Vernon,48.44°,Latitude,2019-06-24 17:41:52.734841
330101,Mt.Vernon,23 feet,Elevation,2019-06-24 17:41:52.734841
330101,Mt.Vernon,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
330101,Mt.Vernon,NA99999  mph,Wind,2019-06-24 17:41:52.734841
330101,Mt.Vernon,99999 inches,Air Pressure,2019-06-24 17:41:52.734841
330101,Mt.Vernon,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
330101,Mt.Vernon,99999 °F,"2"" Soil Temperature",2019-06-24 17:41:52.734841
330101,Mt.Vernon,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
330101,Mt.Vernon,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
330101,Mt.Vernon,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
330101,Mt.Vernon,99999°F,Dew Point,2019-06-24 17:41:52.734841
330101,Mt.Vernon,99999°F,Air Temperature,2019-06-24 17:41:52.734841
310126,Naches,"This station is commonly called Naches  and is located in Yakima County, Washington.  The coordinates of this station are latitude 46.7°, longitude -120.66°, elevation 1369 ft. and can be viewed on the map.  The weather station was installed on May 27, 2005 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  April 19, 2019.  The nearest stations are Gleed which is 2.1 miles away, Cowiche which is 3.5 miles away and Pomona which is 8.9 miles away.   If you would like more information about this weather station Naches, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
310126,Naches,"May, 27 2005",Installation Date,2019-06-24 17:41:52.734841
310126,Naches,-120.66°,Longitude,2019-06-24 17:41:52.734841
310126,Naches,46.70°,Latitude,2019-06-24 17:41:52.734841
310126,Naches,1369 feet,Elevation,2019-06-24 17:41:52.734841
310126,Naches,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
310126,Naches,NA99999  mph,Wind,2019-06-24 17:41:52.734841
310126,Naches,99999 inches,Air Pressure,2019-06-24 17:41:52.734841
310126,Naches,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
310126,Naches,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
310126,Naches,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
310126,Naches,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
310126,Naches,99999°F,Dew Point,2019-06-24 17:41:52.734841
310126,Naches,99999°F,Air Temperature,2019-06-24 17:41:52.734841
330061,Nooksack,"This station is commonly called Nooksack  and is located in Whatcom County, Washington.  The coordinates of this station are latitude 48.97°, longitude -122.31°, elevation 82 ft. and can be viewed on the map.  The weather station was installed on May 14, 2002 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  March 26, 2019.  The nearest stations are Lawrence which is 5.8 miles away, Lynden which is 9.6 miles away and Ten Mile which is 10.3 miles away.   If you would like more information about this weather station Nooksack, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
330061,Nooksack,"May, 14 2002",Installation Date,2019-06-24 17:41:52.734841
330061,Nooksack,-122.31°,Longitude,2019-06-24 17:41:52.734841
330061,Nooksack,48.97°,Latitude,2019-06-24 17:41:52.734841
330061,Nooksack,82 feet,Elevation,2019-06-24 17:41:52.734841
330061,Nooksack,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
330061,Nooksack,NA99999  mph,Wind,2019-06-24 17:41:52.734841
330061,Nooksack,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
330061,Nooksack,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
330061,Nooksack,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
330061,Nooksack,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
330061,Nooksack,99999°F,Dew Point,2019-06-24 17:41:52.734841
330061,Nooksack,99999°F,Air Temperature,2019-06-24 17:41:52.734841
330151,Olympia.E,"This station is commonly called Olympia.E and the closest city is Olympia, Thurston County, Washington.  The weather in Olympia is very similar to the observations made by the weather instruments and sensors of this station.  The coordinates of this station are latitude 46.95°, longitude -122.84°, elevation 200 ft. and can be viewed on the map.  The weather station was installed on February 09, 2010 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  May 28, 2019.  The nearest stations are Tumwater which is 6.1 miles away, Chehalis which is 20.2 miles away and Puyallup which is 29.2 miles away.   If you would like more information about this weather station Olympia.E, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
330151,Olympia.E,"February, 09 2010",Installation Date,2019-06-24 17:41:52.734841
330151,Olympia.E,-122.84°,Longitude,2019-06-24 17:41:52.734841
330151,Olympia.E,46.95°,Latitude,2019-06-24 17:41:52.734841
330151,Olympia.E,200 feet,Elevation,2019-06-24 17:41:52.734841
330151,Olympia.E,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
330151,Olympia.E,NA99999  mph,Wind,2019-06-24 17:41:52.734841
330151,Olympia.E,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
330151,Olympia.E,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
330151,Olympia.E,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
330151,Olympia.E,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
330151,Olympia.E,99999°F,Dew Point,2019-06-24 17:41:52.734841
330151,Olympia.E,99999°F,Air Temperature,2019-06-24 17:41:52.734841
330078,Orondo,"This station is commonly called Orondo  and is located in Douglas County, Washington.  The coordinates of this station are latitude 47.57°, longitude -120.25°, elevation 890 ft. and can be viewed on the map.  The weather station was installed on August 11, 2008 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  March 19, 2019.  The nearest stations are Cashmere.N which is 9.5 miles away, Wenatch.W which is 10.0 miles away and Wenatch.E which is 11.8 miles away.   If you would like more information about this weather station Orondo, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
330078,Orondo,"August, 11 2008",Installation Date,2019-06-24 17:41:52.734841
330078,Orondo,-120.25°,Longitude,2019-06-24 17:41:52.734841
330078,Orondo,47.57°,Latitude,2019-06-24 17:41:52.734841
330078,Orondo,890 feet,Elevation,2019-06-24 17:41:52.734841
330078,Orondo,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
330078,Orondo,NA99999  mph,Wind,2019-06-24 17:41:52.734841
330078,Orondo,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
330078,Orondo,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
330078,Orondo,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
330078,Orondo,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
330078,Orondo,99999°F,Dew Point,2019-06-24 17:41:52.734841
330078,Orondo,99999°F,Air Temperature,2019-06-24 17:41:52.734841
330146,Oroville.E,"This station is commonly called Oroville.E  and is located in Okanogan County, Washington.  The coordinates of this station are latitude 48.98°, longitude -119.41°, elevation 1133 ft. and can be viewed on the map.  The weather station was installed on September 16, 2005 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  April 23, 2019.  The nearest stations are Loomis.Val which is 12.4 miles away, Ellisforde which is 12.9 miles away and Loomis.Grd which is 14.0 miles away.   If you would like more information about this weather station Oroville.E, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
330146,Oroville.E,"September, 16 2005",Installation Date,2019-06-24 17:41:52.734841
330146,Oroville.E,-119.41°,Longitude,2019-06-24 17:41:52.734841
330146,Oroville.E,48.98°,Latitude,2019-06-24 17:41:52.734841
330146,Oroville.E,1133 feet,Elevation,2019-06-24 17:41:52.734841
330146,Oroville.E,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
330146,Oroville.E,NA99999  mph,Wind,2019-06-24 17:41:52.734841
330146,Oroville.E,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
330146,Oroville.E,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
330146,Oroville.E,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
330146,Oroville.E,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
330146,Oroville.E,99999°F,Dew Point,2019-06-24 17:41:52.734841
330146,Oroville.E,99999°F,Air Temperature,2019-06-24 17:41:52.734841
300122,Othello,"This station is commonly called Othello and the closest city is Othello, Adams County, Washington.  The weather in Othello is very similar to the observations made by the weather instruments and sensors of this station.  The coordinates of this station are latitude 46.79°, longitude -119.04°, elevation 1180 ft. and can be viewed on the map.  The weather station was installed on March 28, 1989 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  April 30, 2019.  The nearest stations are Connell.N which is 8.3 miles away, Hatton which is 8.6 miles away and Warden.SW which is 10.4 miles away.   If you would like more information about this weather station Othello, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
300122,Othello,"March, 28 1989",Installation Date,2019-06-24 17:41:52.734841
300122,Othello,-119.04°,Longitude,2019-06-24 17:41:52.734841
300122,Othello,46.79°,Latitude,2019-06-24 17:41:52.734841
300122,Othello,1180 feet,Elevation,2019-06-24 17:41:52.734841
300122,Othello,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
300122,Othello,NA99999  mph,Wind,2019-06-24 17:41:52.734841
300122,Othello,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
300122,Othello,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
300122,Othello,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
300122,Othello,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
300122,Othello,99999°F,Dew Point,2019-06-24 17:41:52.734841
300122,Othello,99999°F,Air Temperature,2019-06-24 17:41:52.734841
310135,Outlook,"This station is commonly called Outlook  and is located in Yakima County, Washington.  The coordinates of this station are latitude 46.42°, longitude -120.13°, elevation 1280 ft. and can be viewed on the map.  The weather station was installed on March 30, 1998 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  April 17, 2019.  The nearest stations are Granger which is 3.9 miles away, Sunside.N which is 6.9 miles away and Buena which is 7.9 miles away.   If you would like more information about this weather station Outlook, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
310135,Outlook,"March, 30 1998",Installation Date,2019-06-24 17:41:52.734841
310135,Outlook,-120.13°,Longitude,2019-06-24 17:41:52.734841
310135,Outlook,46.42°,Latitude,2019-06-24 17:41:52.734841
310135,Outlook,1280 feet,Elevation,2019-06-24 17:41:52.734841
310135,Outlook,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
310135,Outlook,NA99999  mph,Wind,2019-06-24 17:41:52.734841
310135,Outlook,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
310135,Outlook,99999 °F,"2"" Soil Temperature",2019-06-24 17:41:52.734841
310135,Outlook,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
310135,Outlook,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
310135,Outlook,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
310135,Outlook,99999°F,Dew Point,2019-06-24 17:41:52.734841
310135,Outlook,99999°F,Air Temperature,2019-06-24 17:41:52.734841
310132,Parker,"This station is commonly called Parker  and is located in Yakima County, Washington.  The coordinates of this station are latitude 46.52°, longitude -120.48°, elevation 943 ft. and can be viewed on the map.  The weather station was installed on March 28, 1989 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  April 16, 2019.  The nearest stations are Wapato which is 5.7 miles away, Konnowac which is 5.7 miles away and Moxee.SE which is 6.6 miles away.   If you would like more information about this weather station Parker, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
310132,Parker,"March, 28 1989",Installation Date,2019-06-24 17:41:52.734841
310132,Parker,-120.48°,Longitude,2019-06-24 17:41:52.734841
310132,Parker,46.52°,Latitude,2019-06-24 17:41:52.734841
310132,Parker,943 feet,Elevation,2019-06-24 17:41:52.734841
310132,Parker,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
310132,Parker,NA99999  mph,Wind,2019-06-24 17:41:52.734841
310132,Parker,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
310132,Parker,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
310132,Parker,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
310132,Parker,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
310132,Parker,99999°F,Dew Point,2019-06-24 17:41:52.734841
310132,Parker,99999°F,Air Temperature,2019-06-24 17:41:52.734841
100147,Pasco,"This station is commonly called Pasco and the closest city is Pasco, Franklin County, Washington within the 99301 zipcode.  The weather in Pasco is very similar to the observations made by the weather instruments and sensors of this station.  The coordinates of this station are latitude 46.25°, longitude -119.13°, elevation 404 ft. and can be viewed on the map.  The weather station was installed on June 21, 1995 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  April 04, 2019.  The nearest stations are Smith.Cyn which is 6.8 miles away, Finley which is 8.5 miles away and Richland.N which is 8.7 miles away.   If you would like more information about this weather station Pasco, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
100147,Pasco,"June, 21 1995",Installation Date,2019-06-24 17:41:52.734841
100147,Pasco,-119.13°,Longitude,2019-06-24 17:41:52.734841
100147,Pasco,46.25°,Latitude,2019-06-24 17:41:52.734841
100147,Pasco,404 feet,Elevation,2019-06-24 17:41:52.734841
100147,Pasco,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
100147,Pasco,NA99999  mph,Wind,2019-06-24 17:41:52.734841
100147,Pasco,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
100147,Pasco,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
100147,Pasco,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
100147,Pasco,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
100147,Pasco,99999°F,Dew Point,2019-06-24 17:41:52.734841
100147,Pasco,99999°F,Air Temperature,2019-06-24 17:41:52.734841
100025,Pasco.NW,"This station is commonly called Pasco.NW  and is located in Franklin County, Washington.  The coordinates of this station are latitude 46.38°, longitude -119.25°, elevation 830 ft. and can be viewed on the map.  The weather station was installed on April 16, 2008 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  April 04, 2019.  The nearest stations are Richland.N which is 3.7 miles away, Ringold which is 7.8 miles away and Pasco which is 10.6 miles away.   If you would like more information about this weather station Pasco.NW, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
100025,Pasco.NW,"April, 16 2008",Installation Date,2019-06-24 17:41:52.734841
100025,Pasco.NW,-119.25°,Longitude,2019-06-24 17:41:52.734841
100025,Pasco.NW,46.38°,Latitude,2019-06-24 17:41:52.734841
100025,Pasco.NW,830 feet,Elevation,2019-06-24 17:41:52.734841
100025,Pasco.NW,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
100025,Pasco.NW,NA99999  mph,Wind,2019-06-24 17:41:52.734841
100025,Pasco.NW,99999 inches,Air Pressure,2019-06-24 17:41:52.734841
100025,Pasco.NW,99999 %,Soil Moisture,2019-06-24 17:41:52.734841
100025,Pasco.NW,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
100025,Pasco.NW,99999 °F,"2"" Soil Temperature",2019-06-24 17:41:52.734841
100025,Pasco.NW,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
100025,Pasco.NW,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
100025,Pasco.NW,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
100025,Pasco.NW,99999°F,Dew Point,2019-06-24 17:41:52.734841
100025,Pasco.NW,99999°F,Air Temperature,2019-06-24 17:41:52.734841
100062,Paterson.E,"This station is commonly called Paterson.E  and is located in Benton County, Washington.  The coordinates of this station are latitude 45.94°, longitude -119.49°, elevation 424 ft. and can be viewed on the map.  The weather station was installed on May 11, 1990 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  April 02, 2019.  The nearest stations are Plymouth which is 2.4 miles away, Wheelhouse which is 6.3 miles away and Paterson.W which is 8.4 miles away.   If you would like more information about this weather station Paterson.E, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
100062,Paterson.E,"May, 11 1990",Installation Date,2019-06-24 17:41:52.734841
100062,Paterson.E,-119.49°,Longitude,2019-06-24 17:41:52.734841
100062,Paterson.E,45.94°,Latitude,2019-06-24 17:41:52.734841
100062,Paterson.E,424 feet,Elevation,2019-06-24 17:41:52.734841
100062,Paterson.E,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
100062,Paterson.E,NA99999  mph,Wind,2019-06-24 17:41:52.734841
100062,Paterson.E,99999 inches,Air Pressure,2019-06-24 17:41:52.734841
100062,Paterson.E,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
100062,Paterson.E,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
100062,Paterson.E,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
100062,Paterson.E,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
100062,Paterson.E,99999°F,Dew Point,2019-06-24 17:41:52.734841
100062,Paterson.E,99999°F,Air Temperature,2019-06-24 17:41:52.734841
300026,Paterson.W,"This station is commonly called Paterson.W  and is located in Benton County, Washington.  The coordinates of this station are latitude 45.94°, longitude -119.66°, elevation 591 ft. and can be viewed on the map.  The weather station was installed on March 31, 2008 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  April 22, 2019.  The nearest stations are Canoe.Rdg which is 5.9 miles away, 100Circles which is 6.9 miles away and Whitcomb which is 7.2 miles away.   If you would like more information about this weather station Paterson.W, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
300026,Paterson.W,"March, 31 2008",Installation Date,2019-06-24 17:41:52.734841
300026,Paterson.W,-119.66°,Longitude,2019-06-24 17:41:52.734841
300026,Paterson.W,45.94°,Latitude,2019-06-24 17:41:52.734841
300026,Paterson.W,591 feet,Elevation,2019-06-24 17:41:52.734841
300026,Paterson.W,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
300026,Paterson.W,NA99999  mph,Wind,2019-06-24 17:41:52.734841
300026,Paterson.W,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
300026,Paterson.W,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
300026,Paterson.W,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
300026,Paterson.W,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
300026,Paterson.W,99999°F,Dew Point,2019-06-24 17:41:52.734841
300026,Paterson.W,99999°F,Air Temperature,2019-06-24 17:41:52.734841
300203,Peshastin,"This station is commonly called Peshastin and the closest city is Peshastin, Chelan County, Washington.  The weather in Peshastin is very similar to the observations made by the weather instruments and sensors of this station.  The coordinates of this station are latitude 47.56°, longitude -120.59°, elevation 1075 ft. and can be viewed on the map.  The weather station was installed on May 07, 2013 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  March 20, 2019.  The nearest stations are Cashmere.N which is 8.2 miles away, Wenatch.W which is 14.1 miles away and Orondo which is 16.2 miles away.   If you would like more information about this weather station Peshastin, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
300203,Peshastin,"May, 07 2013",Installation Date,2019-06-24 17:41:52.734841
300203,Peshastin,-120.59°,Longitude,2019-06-24 17:41:52.734841
300203,Peshastin,47.56°,Latitude,2019-06-24 17:41:52.734841
300203,Peshastin,1075 feet,Elevation,2019-06-24 17:41:52.734841
300203,Peshastin,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
300203,Peshastin,NA99999  mph,Wind,2019-06-24 17:41:52.734841
300203,Peshastin,99999 inches,Air Pressure,2019-06-24 17:41:52.734841
300203,Peshastin,99999 %,Soil Moisture,2019-06-24 17:41:52.734841
300203,Peshastin,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
300203,Peshastin,99999 °F,"2"" Soil Temperature",2019-06-24 17:41:52.734841
300203,Peshastin,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
300203,Peshastin,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
300203,Peshastin,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
300203,Peshastin,99999°F,Dew Point,2019-06-24 17:41:52.734841
300203,Peshastin,99999°F,Air Temperature,2019-06-24 17:41:52.734841
300210,PhinnyHill,"This station is commonly called PhinnyHill and the closest city is Alderdale, Klickitat County, Washington.  The weather in Alderdale is very similar to the observations made by the weather instruments and sensors of this station.  The coordinates of this station are latitude 45.9°, longitude -119.9°, elevation 646 ft. and can be viewed on the map.  The weather station was installed on September 24, 2014 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  May 01, 2019.  The nearest stations are Alderdale which is 1.2 miles away, Alder.Rdg which is 3.7 miles away and 100Circles which is 5.2 miles away.   If you would like more information about this weather station PhinnyHill, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
300210,PhinnyHill,"September, 24 2014",Installation Date,2019-06-24 17:41:52.734841
300210,PhinnyHill,-119.90°,Longitude,2019-06-24 17:41:52.734841
300210,PhinnyHill,45.90°,Latitude,2019-06-24 17:41:52.734841
300210,PhinnyHill,646 feet,Elevation,2019-06-24 17:41:52.734841
300210,PhinnyHill,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
300210,PhinnyHill,NA99999  mph,Wind,2019-06-24 17:41:52.734841
300210,PhinnyHill,99999 inches,Air Pressure,2019-06-24 17:41:52.734841
300210,PhinnyHill,99999 %,Soil Moisture,2019-06-24 17:41:52.734841
300210,PhinnyHill,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
300210,PhinnyHill,99999 °F,"2"" Soil Temperature",2019-06-24 17:41:52.734841
300210,PhinnyHill,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
300210,PhinnyHill,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
300210,PhinnyHill,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
300210,PhinnyHill,99999°F,Dew Point,2019-06-24 17:41:52.734841
300210,PhinnyHill,99999°F,Air Temperature,2019-06-24 17:41:52.734841
100066,Plymouth,"This station is commonly called Plymouth and the closest city is Plymouth, Benton County, Washington within the 99346 zipcode.  The weather in Plymouth is very similar to the observations made by the weather instruments and sensors of this station.  The coordinates of this station are latitude 45.97°, longitude -119.46°, elevation 600 ft. and can be viewed on the map.  The weather station was installed on March 18, 1993 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  April 02, 2019.  The nearest stations are Paterson.E which is 2.4 miles away, Wheelhouse which is 5.4 miles away and Horse.Hvn which is 6.1 miles away.   If you would like more information about this weather station Plymouth, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
